,Computer_Decisions,Trust_Major_Tech,Impact_Tech,Ethics_Company,Regulation_Gvt,Gender_view_Tech,Use_Facebook,Use_Twitter,Use_Instagram,Use_YouTube,Use_Snapchat,Freq_Angry_Content,Freq_Inspired_Content,Freq_Amused_Content,Freq_Depressed_Content,Freq_Connected_Content,Freq_Lonely_Content,Accuracy_Content,Figure_my_Hobbies,Figure_my_political_aff,Figure_my_religious_beliefs,Figure_my_race,Change_political_view,Social_media_election,Social_media_influence_policy,Social_media_create_movement,Age_category,Sex,Income,Internet_User,Education_Level,marital__2.0,marital__3.0,marital__3.5,marital__4.0,marital__5.0,marital__6.0,religion__2.0,religion__3.0,religion__4.0,religion__5.0,religion__6.0,religion__6.5,religion__7.0,religion__8.0,religion__9.0,religion__10.0,religion__11.0,religion__12.0
88,2.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,2.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,6.0,1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91,2.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
93,2.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95,2.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
98,2.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101,2.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,8.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103,2.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104,2.0,2.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,6.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,6.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,1.0,8.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,6.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110,1.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
111,2.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,2.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,9.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,2.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.5,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.5,4.0,2.0,4.0,3.0,1.0,3.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
115,2.0,2.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,2.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,6.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,8.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
119,2.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,7.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,2.0,6.0,1.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
121,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,2.0,3.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,2.0,3.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,6.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
125,1.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,1.5,2.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
126,2.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,8.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
127,2.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2.0,3.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130,1.0,2.0,1.5,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,6.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,8.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
133,2.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
135,2.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
136,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,6.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,5.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,2.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,1.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
139,2.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
143,2.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,1.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144,2.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
145,1.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,9.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
148,1.0,4.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,8.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
149,2.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,9.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
150,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
152,1.0,4.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,7.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
153,2.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,5.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1.0,2.0,1.0,3.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,9.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,2.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,9.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
157,2.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158,1.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,1.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,8.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,9.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,9.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162,2.0,4.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,5.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
163,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
166,1.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
167,1.0,3.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173,2.0,3.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
174,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,7.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
176,1.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
177,2.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,7.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,2.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,7.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
